Timestamp, LeftSensor (cm), RightSensor (cm)
6/10/2018 12:06:27,294,294
6/10/2018 12:06:37,294,293
6/10/2018 12:06:47,295,294
6/10/2018 12:06:57,294,294
6/10/2018 12:07:07,294,293
6/10/2018 12:07:17,294,294
6/10/2018 12:07:27,293,293
6/10/2018 12:07:37,294,294
6/10/2018 12:07:48,293,294
6/10/2018 12:07:58,294,293
6/10/2018 12:08:08,294,293
6/10/2018 12:08:18,293,293
6/10/2018 12:08:28,294,294
6/10/2018 12:08:38,294,294
6/10/2018 12:08:48,294,294
6/10/2018 12:08:58,293,293
6/10/2018 12:09:08,294,294
6/10/2018 12:09:18,294,293
6/10/2018 12:09:28,293,293
6/10/2018 12:09:38,293,293
6/10/2018 12:09:48,293,293
6/10/2018 12:09:58,293,293
6/10/2018 12:10:08,294,293
6/10/2018 12:10:18,293,293
6/10/2018 12:10:29,294,293
6/10/2018 12:10:39,293,294
6/10/2018 12:10:49,293,292
6/10/2018 12:10:59,293,293
6/10/2018 12:11:09,294,293
6/10/2018 12:11:19,293,293
6/10/2018 12:11:29,293,293
6/10/2018 12:11:39,294,293
6/10/2018 12:11:49,293,293
6/10/2018 12:11:59,293,293
6/10/2018 12:12:09,294,294
6/10/2018 12:12:19,293,293
6/10/2018 12:12:29,293,294
6/10/2018 12:12:39,294,293
6/10/2018 12:12:49,293,293
6/10/2018 12:13:00,293,294
6/10/2018 12:13:10,293,293
6/10/2018 12:13:20,293,293
6/10/2018 12:13:30,293,292
6/10/2018 12:13:40,293,293
6/10/2018 12:13:50,293,293
6/10/2018 12:14:00,294,293
6/10/2018 12:14:10,293,292
6/10/2018 12:14:20,293,293
6/10/2018 12:14:30,293,292
6/10/2018 12:14:40,293,293
6/10/2018 12:14:50,292,293
6/10/2018 12:15:00,292,293
6/10/2018 12:15:10,293,293
6/10/2018 12:15:20,293,292
6/10/2018 12:15:30,293,293
6/10/2018 12:15:41,293,293
6/10/2018 12:15:51,293,293
6/10/2018 12:16:01,293,292
6/10/2018 12:16:11,293,292
6/10/2018 12:16:21,293,293
6/10/2018 12:16:31,0,292
6/10/2018 12:16:42,293,293
6/10/2018 12:16:52,293,292
6/10/2018 12:17:02,294,293
6/10/2018 12:17:12,293,293
6/10/2018 12:17:22,293,293
6/10/2018 12:17:32,292,293
6/10/2018 12:17:42,293,293
6/10/2018 12:17:52,293,292
6/10/2018 12:18:02,293,293
6/10/2018 12:18:12,293,292
6/10/2018 12:18:23,293,293
6/10/2018 12:18:33,293,294
6/10/2018 12:18:43,292,292
6/10/2018 12:18:53,292,292
6/10/2018 12:19:03,292,292
6/10/2018 12:19:13,293,292
6/10/2018 12:19:23,292,292
6/10/2018 12:19:33,292,293
6/10/2018 12:19:43,292,292
6/10/2018 12:19:53,292,292
6/10/2018 12:20:03,292,292
6/10/2018 12:20:13,292,291
6/10/2018 12:20:23,293,292
6/10/2018 12:20:33,292,292
6/10/2018 12:20:43,292,292
6/10/2018 12:20:54,292,291
6/10/2018 12:21:04,292,292
6/10/2018 12:21:14,292,291
6/10/2018 12:21:24,292,292
6/10/2018 12:21:34,292,292
6/10/2018 12:21:44,293,292
6/10/2018 12:21:54,292,291
6/10/2018 12:22:04,292,292
6/10/2018 12:22:14,292,292
6/10/2018 12:22:24,292,293
6/10/2018 12:22:34,292,292
6/10/2018 12:22:44,292,292
6/10/2018 12:22:54,292,291
6/10/2018 12:23:04,292,292
6/10/2018 12:23:14,292,292
6/10/2018 12:23:24,292,292
6/10/2018 12:23:35,292,291
6/10/2018 12:23:45,292,291
6/10/2018 12:23:55,292,292
6/10/2018 12:24:05,293,292
6/10/2018 12:24:15,292,292
6/10/2018 12:24:25,292,292
6/10/2018 12:24:35,292,292
6/10/2018 12:24:45,293,291
6/10/2018 12:24:55,293,292
6/10/2018 12:25:05,293,291
6/10/2018 12:25:15,292,292
6/10/2018 12:25:25,292,292
6/10/2018 12:25:35,291,292
6/10/2018 12:25:45,292,291
6/10/2018 12:25:55,292,292
6/10/2018 12:26:06,292,291
6/10/2018 12:26:16,292,292
6/10/2018 12:26:26,293,292
6/10/2018 12:26:36,292,291
6/10/2018 12:26:46,293,292
6/10/2018 12:26:56,292,292
6/10/2018 12:27:06,291,292
6/10/2018 12:27:16,293,291
6/10/2018 12:27:26,293,291
6/10/2018 12:27:36,292,291
6/10/2018 12:27:46,291,291
6/10/2018 12:27:56,292,291
6/10/2018 12:28:06,292,291
6/10/2018 12:28:16,292,291
6/10/2018 12:28:26,292,291
6/10/2018 12:28:36,292,291
6/10/2018 12:28:47,292,291
6/10/2018 12:28:57,292,291
6/10/2018 12:29:07,291,291
6/10/2018 12:29:17,291,291
6/10/2018 12:29:27,291,292
6/10/2018 12:29:37,292,291
6/10/2018 12:29:47,291,291
6/10/2018 12:29:57,291,291
6/10/2018 12:30:07,292,291
6/10/2018 12:30:17,292,291
6/10/2018 12:30:27,292,291
6/10/2018 12:30:37,292,291
6/10/2018 12:30:47,292,291
6/10/2018 12:30:57,292,291
6/10/2018 12:31:07,293,291
6/10/2018 12:31:18,292,292
6/10/2018 12:31:28,293,292
6/10/2018 12:31:38,292,291
6/10/2018 12:31:48,292,291
6/10/2018 12:31:58,291,291
6/10/2018 12:32:08,292,291
6/10/2018 12:32:18,291,291
6/10/2018 12:32:28,291,291
6/10/2018 12:32:38,291,290
6/10/2018 12:32:48,291,291
6/10/2018 12:32:58,292,292
6/10/2018 12:33:08,291,291
6/10/2018 12:33:18,291,291
6/10/2018 12:33:28,292,291
6/10/2018 12:33:38,292,291
6/10/2018 12:33:48,291,291
6/10/2018 12:33:59,291,291
6/10/2018 12:34:09,291,291
6/10/2018 12:34:19,291,291
6/10/2018 12:34:29,291,291
6/10/2018 12:34:39,290,290
6/10/2018 12:34:49,292,290
6/10/2018 12:34:59,291,290
6/10/2018 12:35:09,291,291
6/10/2018 12:35:19,291,291
6/10/2018 12:35:29,290,290
6/10/2018 12:35:39,290,291
6/10/2018 12:35:49,291,290
6/10/2018 12:35:59,291,290
6/10/2018 12:36:09,0,290
6/10/2018 12:36:20,291,290
6/10/2018 12:36:30,291,290
6/10/2018 12:36:41,291,290
6/10/2018 12:36:51,291,290
6/10/2018 12:37:01,291,291
6/10/2018 12:37:11,291,290
6/10/2018 12:37:21,290,289
6/10/2018 12:37:31,291,290
6/10/2018 12:37:41,291,290
6/10/2018 12:37:51,290,290
6/10/2018 12:38:01,290,289
6/10/2018 12:38:11,0,290
6/10/2018 12:38:22,289,289
6/10/2018 12:38:32,290,289
6/10/2018 12:38:42,291,290
6/10/2018 12:38:52,289,290
6/10/2018 12:39:02,290,289
6/10/2018 12:39:13,290,290
6/10/2018 12:39:23,290,290
6/10/2018 12:39:33,290,291
6/10/2018 12:39:43,290,290
6/10/2018 12:39:53,290,289
6/10/2018 12:40:03,290,291
6/10/2018 12:40:13,291,290
6/10/2018 12:40:23,290,290
6/10/2018 12:40:33,290,289
6/10/2018 12:40:43,290,290
6/10/2018 12:40:53,290,290
6/10/2018 12:41:03,291,289
6/10/2018 12:41:13,292,290
6/10/2018 12:41:23,291,290
6/10/2018 12:41:33,292,290
6/10/2018 12:41:43,290,290
6/10/2018 12:41:54,0,291
6/10/2018 12:42:05,290,290
6/10/2018 12:42:15,290,290
6/10/2018 12:42:25,290,289
6/10/2018 12:42:35,290,289
6/10/2018 12:42:45,290,290
6/10/2018 12:42:55,290,289
6/10/2018 12:43:05,291,290
6/10/2018 12:43:15,290,290
6/10/2018 12:43:25,291,289
6/10/2018 12:43:35,289,290
6/10/2018 12:43:45,290,290
6/10/2018 12:43:55,291,290
6/10/2018 12:44:05,290,289
6/10/2018 12:44:15,290,290
6/10/2018 12:44:25,290,289
6/10/2018 12:44:36,290,290
6/10/2018 12:44:46,0,289
6/10/2018 12:44:57,290,289
6/10/2018 12:45:07,290,290
6/10/2018 12:45:17,290,290
6/10/2018 12:45:27,290,290
6/10/2018 12:45:37,290,289
6/10/2018 12:45:47,290,290
6/10/2018 12:45:57,290,290
6/10/2018 12:46:07,289,289
6/10/2018 12:46:17,291,290
6/10/2018 12:46:27,290,290
6/10/2018 12:46:37,291,289
6/10/2018 12:46:47,290,291
6/10/2018 12:46:57,290,289
6/10/2018 12:47:07,289,290
6/10/2018 12:47:18,290,289
6/10/2018 12:47:28,291,289
6/10/2018 12:47:38,290,289
6/10/2018 12:47:48,290,289
6/10/2018 12:47:58,290,289
6/10/2018 12:48:08,0,0
6/10/2018 12:48:20,289,288
6/10/2018 12:48:30,289,290
6/10/2018 12:48:40,289,289
6/10/2018 12:48:50,290,289
6/10/2018 12:49:00,289,289
6/10/2018 12:49:10,290,288
6/10/2018 12:49:20,289,288
6/10/2018 12:49:30,290,291
6/10/2018 12:49:40,290,289
6/10/2018 12:49:50,290,289
6/10/2018 12:50:01,290,290
6/10/2018 12:50:11,290,289
6/10/2018 12:50:21,289,289
6/10/2018 12:50:31,289,289
6/10/2018 12:50:41,290,289
6/10/2018 12:50:51,289,288
6/10/2018 12:51:01,289,289
6/10/2018 12:51:11,290,289
6/10/2018 12:51:21,0,290
6/10/2018 12:51:32,288,289
6/10/2018 12:51:42,290,288
6/10/2018 12:51:52,289,289
6/10/2018 12:52:02,289,289
6/10/2018 12:52:12,290,289
6/10/2018 12:52:22,290,289
6/10/2018 12:52:33,290,289
6/10/2018 12:52:43,289,289
6/10/2018 12:52:53,291,290
6/10/2018 12:53:03,289,288
6/10/2018 12:53:13,288,289
6/10/2018 12:53:23,289,289
6/10/2018 12:53:33,289,289
6/10/2018 12:53:43,289,289
6/10/2018 12:53:53,289,289
6/10/2018 12:54:03,288,288
6/10/2018 12:54:13,289,288
6/10/2018 12:54:23,288,288
6/10/2018 12:54:33,289,289
6/10/2018 12:54:43,289,289
6/10/2018 12:54:53,289,289
6/10/2018 12:55:03,0,289
6/10/2018 12:55:15,289,288
6/10/2018 12:55:25,290,289
6/10/2018 12:55:35,289,289
6/10/2018 12:55:45,288,288
6/10/2018 12:55:55,288,288
6/10/2018 12:56:05,289,289
6/10/2018 12:56:15,288,288
6/10/2018 12:56:25,289,288
6/10/2018 12:56:35,289,288
6/10/2018 12:56:45,289,288
6/10/2018 12:56:55,289,288
6/10/2018 12:57:05,288,289
6/10/2018 12:57:15,289,289
6/10/2018 12:57:25,289,288
6/10/2018 12:57:35,289,289
6/10/2018 12:57:45,290,289
6/10/2018 12:57:56,289,289
6/10/2018 12:58:06,288,288
6/10/2018 12:58:16,289,288
6/10/2018 12:58:26,288,289
6/10/2018 12:58:36,289,288
6/10/2018 12:58:46,288,288
6/10/2018 12:58:56,288,289
6/10/2018 12:59:06,288,288
6/10/2018 12:59:16,289,288
6/10/2018 12:59:26,289,289
6/10/2018 12:59:36,288,289
6/10/2018 12:59:46,0,289
6/10/2018 12:59:57,289,288
6/10/2018 13:00:07,0,289
6/10/2018 13:00:18,290,288
6/10/2018 13:00:28,0,289
6/10/2018 13:00:40,288,288
6/10/2018 13:00:50,288,288
6/10/2018 13:01:00,288,287
6/10/2018 13:01:10,288,288
6/10/2018 13:01:20,287,287
6/10/2018 13:01:30,288,288
6/10/2018 13:01:40,288,287
6/10/2018 13:01:50,288,288
6/10/2018 13:02:00,289,289
6/10/2018 13:02:10,288,287
6/10/2018 13:02:20,0,289
6/10/2018 13:02:31,288,288
6/10/2018 13:02:41,288,287
6/10/2018 13:02:51,288,288
6/10/2018 13:03:01,289,289
6/10/2018 13:03:11,288,288
6/10/2018 13:03:22,288,288
6/10/2018 13:03:32,288,287
6/10/2018 13:03:42,288,287
6/10/2018 13:03:52,288,287
6/10/2018 13:04:02,288,288
6/10/2018 13:04:12,289,287
6/10/2018 13:04:22,287,287
6/10/2018 13:04:32,288,287
6/10/2018 13:04:42,288,288
6/10/2018 13:04:52,288,287
6/10/2018 13:05:02,288,288
6/10/2018 13:05:12,288,288
6/10/2018 13:05:22,287,288
6/10/2018 13:05:32,288,287
6/10/2018 13:05:42,287,287
6/10/2018 13:05:53,288,287
6/10/2018 13:06:03,288,289
6/10/2018 13:06:13,287,287
6/10/2018 13:06:23,288,287
6/10/2018 13:06:33,289,288
6/10/2018 13:06:43,288,287
6/10/2018 13:06:53,288,287
6/10/2018 13:07:03,287,288
6/10/2018 13:07:13,288,287
6/10/2018 13:07:23,288,287
6/10/2018 13:07:33,288,287
6/10/2018 13:07:43,288,288
6/10/2018 13:07:53,288,287
6/10/2018 13:08:03,288,287
6/10/2018 13:08:13,288,287
6/10/2018 13:08:23,289,287
6/10/2018 13:08:34,288,288
6/10/2018 13:08:44,288,287
6/10/2018 13:08:54,289,287
6/10/2018 13:09:04,288,288
6/10/2018 13:09:14,287,287
6/10/2018 13:09:24,288,287
6/10/2018 13:09:34,287,288
6/10/2018 13:09:44,287,287
6/10/2018 13:09:54,288,287
6/10/2018 13:10:04,0,288
6/10/2018 13:10:15,0,287
6/10/2018 13:10:26,290,0
6/10/2018 13:10:37,290,0
6/10/2018 13:10:48,287,288
6/10/2018 13:10:58,287,287
6/10/2018 13:11:08,287,288
6/10/2018 13:11:19,288,287
6/10/2018 13:11:29,288,289
6/10/2018 13:11:39,287,287
6/10/2018 13:11:49,289,287
6/10/2018 13:11:59,288,287
6/10/2018 13:12:09,288,288
6/10/2018 13:12:19,288,288
6/10/2018 13:12:29,288,287
6/10/2018 13:12:39,287,287
6/10/2018 13:12:49,288,287
6/10/2018 13:12:59,0,287
6/10/2018 13:13:10,288,287
6/10/2018 13:13:20,287,287
6/10/2018 13:13:30,288,287
6/10/2018 13:13:40,287,287
6/10/2018 13:13:50,287,287
6/10/2018 13:14:01,0,288
6/10/2018 13:14:12,288,288
6/10/2018 13:14:22,288,287
6/10/2018 13:14:32,288,287
6/10/2018 13:14:42,287,287
6/10/2018 13:14:52,287,287
6/10/2018 13:15:02,287,286
6/10/2018 13:15:12,287,286
6/10/2018 13:15:22,288,286
6/10/2018 13:15:32,287,287
6/10/2018 13:15:42,287,287
6/10/2018 13:15:52,0,287
6/10/2018 13:16:03,0,0
6/10/2018 13:16:15,288,286
6/10/2018 13:16:25,286,286
6/10/2018 13:16:35,287,287
6/10/2018 13:16:45,287,287
6/10/2018 13:16:56,287,287
6/10/2018 13:17:06,0,286
6/10/2018 13:17:17,287,286
6/10/2018 13:17:27,287,286
6/10/2018 13:17:37,287,287
6/10/2018 13:17:47,287,287
6/10/2018 13:17:57,287,286
6/10/2018 13:18:07,287,286
6/10/2018 13:18:17,287,286
6/10/2018 13:18:27,286,286
6/10/2018 13:18:37,286,286
6/10/2018 13:18:47,287,286
6/10/2018 13:18:57,287,286
6/10/2018 13:19:07,287,286
6/10/2018 13:19:17,287,286
6/10/2018 13:19:27,286,286
6/10/2018 13:19:38,287,286
6/10/2018 13:19:48,286,285
6/10/2018 13:19:58,286,286
6/10/2018 13:20:08,286,285
6/10/2018 13:20:18,286,286
6/10/2018 13:20:28,287,286
6/10/2018 13:20:38,287,287
6/10/2018 13:20:48,286,286
6/10/2018 13:20:58,286,286
6/10/2018 13:21:08,287,286
6/10/2018 13:21:18,286,286
6/10/2018 13:21:28,287,286
6/10/2018 13:21:38,286,286
6/10/2018 13:21:48,286,286
6/10/2018 13:21:58,286,286
6/10/2018 13:22:09,287,286
6/10/2018 13:22:19,286,287
6/10/2018 13:22:29,288,288
6/10/2018 13:22:39,287,287
6/10/2018 13:22:49,286,287
6/10/2018 13:22:59,287,286
6/10/2018 13:23:09,287,286
6/10/2018 13:23:19,286,286
6/10/2018 13:23:29,287,286
6/10/2018 13:23:39,287,286
6/10/2018 13:23:49,286,286
6/10/2018 13:23:59,286,285
6/10/2018 13:24:09,287,286
6/10/2018 13:24:19,287,286
6/10/2018 13:24:29,286,286
6/10/2018 13:24:39,286,286
6/10/2018 13:24:50,287,286
6/10/2018 13:25:00,287,286
6/10/2018 13:25:10,287,286
6/10/2018 13:25:20,285,286
6/10/2018 13:25:30,287,287
6/10/2018 13:25:40,286,286
6/10/2018 13:25:50,286,287
6/10/2018 13:26:00,286,286
6/10/2018 13:26:10,286,286
6/10/2018 13:26:20,286,285
6/10/2018 13:26:30,288,0
6/10/2018 13:26:41,286,287
6/10/2018 13:26:51,0,286
6/10/2018 13:27:02,286,286
6/10/2018 13:27:12,286,286
6/10/2018 13:27:22,286,287
6/10/2018 13:27:33,286,285
6/10/2018 13:27:43,286,286
6/10/2018 13:27:53,286,285
6/10/2018 13:28:03,286,286
6/10/2018 13:28:13,286,286
6/10/2018 13:28:23,286,286
6/10/2018 13:28:33,285,285
6/10/2018 13:28:43,287,286
6/10/2018 13:28:53,286,286
6/10/2018 13:29:03,286,286
6/10/2018 13:29:13,286,286
6/10/2018 13:29:23,285,286
6/10/2018 13:29:33,286,285
6/10/2018 13:29:43,287,285
6/10/2018 13:29:53,286,285
6/10/2018 13:30:03,286,285
6/10/2018 13:30:14,286,286
6/10/2018 13:30:24,285,285
6/10/2018 13:30:34,285,286
6/10/2018 13:30:44,285,285
6/10/2018 13:30:54,286,286
6/10/2018 13:31:04,285,284
6/10/2018 13:31:14,287,286
6/10/2018 13:31:24,286,286
6/10/2018 13:31:34,285,285
6/10/2018 13:31:44,285,286
6/10/2018 13:31:54,284,284
6/10/2018 13:32:04,286,285
6/10/2018 13:32:14,286,285
6/10/2018 13:32:24,285,285
6/10/2018 13:32:34,285,285
6/10/2018 13:32:44,285,285
6/10/2018 13:32:55,285,286
6/10/2018 13:33:05,286,284
6/10/2018 13:33:15,285,285
6/10/2018 13:33:25,285,286
6/10/2018 13:33:35,285,285
6/10/2018 13:33:45,0,285
6/10/2018 13:33:56,285,284
6/10/2018 13:34:06,287,285
6/10/2018 13:34:16,285,285
6/10/2018 13:34:26,285,284
6/10/2018 13:34:36,285,285
6/10/2018 13:34:46,285,284
6/10/2018 13:34:56,285,285
6/10/2018 13:35:06,285,285
6/10/2018 13:35:16,285,285
6/10/2018 13:35:26,285,284
6/10/2018 13:35:37,285,284
6/10/2018 13:35:47,285,284
6/10/2018 13:35:57,285,285
6/10/2018 13:36:07,285,285
6/10/2018 13:36:17,284,284
6/10/2018 13:36:27,285,285
6/10/2018 13:36:37,285,284
6/10/2018 13:36:47,285,284
6/10/2018 13:36:57,286,286
6/10/2018 13:37:07,285,284
6/10/2018 13:37:17,285,285
6/10/2018 13:37:27,285,285
6/10/2018 13:37:37,289,0
6/10/2018 13:37:48,284,284
6/10/2018 13:37:58,285,285
6/10/2018 13:38:09,284,284
6/10/2018 13:38:19,285,284
6/10/2018 13:38:29,285,284
6/10/2018 13:38:39,285,284
6/10/2018 13:38:49,284,284
6/10/2018 13:38:59,286,285
6/10/2018 13:39:09,0,286
6/10/2018 13:39:20,284,285
6/10/2018 13:39:30,284,284
6/10/2018 13:39:40,285,284
6/10/2018 13:39:50,285,284
6/10/2018 13:40:00,284,284
6/10/2018 13:40:10,284,284
6/10/2018 13:40:20,285,284
6/10/2018 13:40:30,284,285
6/10/2018 13:40:40,285,285
6/10/2018 13:40:51,284,284
6/10/2018 13:41:01,284,285
6/10/2018 13:41:11,285,284
6/10/2018 13:41:21,285,284
6/10/2018 13:41:31,285,284
6/10/2018 13:41:41,285,284
6/10/2018 13:41:51,284,285
6/10/2018 13:42:01,284,285
6/10/2018 13:42:11,0,287
6/10/2018 13:42:22,0,284
6/10/2018 13:42:33,287,0
6/10/2018 13:42:44,284,284
6/10/2018 13:42:54,287,0
6/10/2018 13:43:05,0,285
6/10/2018 13:43:16,0,0
6/10/2018 13:43:28,0,0
6/10/2018 13:43:40,285,284
6/10/2018 13:43:50,285,284
6/10/2018 13:44:01,284,284
6/10/2018 13:44:11,284,283
6/10/2018 13:44:21,285,284
6/10/2018 13:44:31,285,284
6/10/2018 13:44:41,285,284
6/10/2018 13:44:51,284,284
6/10/2018 13:45:01,284,284
6/10/2018 13:45:11,0,284
6/10/2018 13:45:22,284,284
6/10/2018 13:45:32,284,284
6/10/2018 13:45:42,284,284
6/10/2018 13:45:52,284,283
6/10/2018 13:46:02,0,284
6/10/2018 13:46:13,284,284
6/10/2018 13:46:23,0,284
6/10/2018 13:46:34,284,284
6/10/2018 13:46:45,285,283
6/10/2018 13:46:55,284,283
6/10/2018 13:47:05,284,283
6/10/2018 13:47:15,284,284
6/10/2018 13:47:25,284,284
6/10/2018 13:47:35,284,284
6/10/2018 13:47:45,285,283
6/10/2018 13:47:55,284,283
6/10/2018 13:48:05,284,284
6/10/2018 13:48:15,284,284
6/10/2018 13:48:25,284,285
6/10/2018 13:48:35,284,283
6/10/2018 13:48:45,0,284
6/10/2018 13:48:56,285,284
6/10/2018 13:49:06,285,283
6/10/2018 13:49:16,284,284
6/10/2018 13:49:27,0,284
6/10/2018 13:49:38,286,0
6/10/2018 13:49:49,284,283
6/10/2018 13:49:59,284,284
6/10/2018 13:50:09,0,284
6/10/2018 13:50:20,284,284
6/10/2018 13:50:30,284,283
6/10/2018 13:50:40,286,0
6/10/2018 13:50:51,283,284
6/10/2018 13:51:01,283,284
6/10/2018 13:51:11,284,284
6/10/2018 13:51:21,284,283
6/10/2018 13:51:31,0,284
6/10/2018 13:51:42,284,283
6/10/2018 13:51:52,284,283
6/10/2018 13:52:02,284,283
6/10/2018 13:52:12,283,283
6/10/2018 13:52:23,283,284
6/10/2018 13:52:33,284,283
6/10/2018 13:52:43,284,282
6/10/2018 13:52:53,283,284
6/10/2018 13:53:03,284,284
6/10/2018 13:53:13,283,283
6/10/2018 13:53:23,283,283
6/10/2018 13:53:33,284,283
6/10/2018 13:53:43,283,283
6/10/2018 13:53:53,282,283
6/10/2018 13:54:03,0,283
6/10/2018 13:54:14,285,283
6/10/2018 13:54:24,283,283
6/10/2018 13:54:34,283,284
6/10/2018 13:54:44,283,282
6/10/2018 13:54:54,283,283
6/10/2018 13:55:05,284,284
6/10/2018 13:55:15,283,283
6/10/2018 13:55:25,283,283
6/10/2018 13:55:35,283,283
6/10/2018 13:55:45,284,283
6/10/2018 13:55:55,283,282
6/10/2018 13:56:05,284,283
6/10/2018 13:56:15,284,283
6/10/2018 13:56:25,283,283
6/10/2018 13:56:35,0,283
6/10/2018 13:56:46,283,283
6/10/2018 13:56:56,283,283
6/10/2018 13:57:06,283,283
6/10/2018 13:57:16,283,283
6/10/2018 13:57:26,284,283
6/10/2018 13:57:36,285,284
6/10/2018 13:57:47,284,283
6/10/2018 13:57:57,283,283
6/10/2018 13:58:07,283,283
6/10/2018 13:58:17,283,283
6/10/2018 13:58:27,284,283
6/10/2018 13:58:37,285,0
6/10/2018 13:58:48,283,283
6/10/2018 13:58:58,284,283
6/10/2018 13:59:08,0,283
6/10/2018 13:59:19,283,282
6/10/2018 13:59:29,283,283
6/10/2018 13:59:39,282,282
6/10/2018 13:59:49,283,282
6/10/2018 13:59:59,283,282
6/10/2018 14:00:09,282,283
6/10/2018 14:00:19,283,282
6/10/2018 14:00:30,283,283
6/10/2018 14:00:40,283,283
6/10/2018 14:00:50,282,283
6/10/2018 14:01:00,282,283
6/10/2018 14:01:10,284,282
6/10/2018 14:01:20,282,282
6/10/2018 14:01:30,0,284
6/10/2018 14:01:41,283,282
6/10/2018 14:01:51,283,282
6/10/2018 14:02:01,283,282
6/10/2018 14:02:11,282,282
6/10/2018 14:02:21,284,282
6/10/2018 14:02:31,283,284
6/10/2018 14:02:41,283,283
6/10/2018 14:02:51,0,283
6/10/2018 14:03:02,0,285
6/10/2018 14:03:14,283,282
6/10/2018 14:03:24,283,282
6/10/2018 14:03:34,282,283
6/10/2018 14:03:44,283,283
6/10/2018 14:03:54,283,283
6/10/2018 14:04:04,283,282
6/10/2018 14:04:14,0,282
6/10/2018 14:04:25,282,282
6/10/2018 14:04:35,283,282
6/10/2018 14:04:45,282,282
6/10/2018 14:04:55,283,282
6/10/2018 14:05:05,283,283
6/10/2018 14:05:15,282,282
6/10/2018 14:05:25,283,282
6/10/2018 14:05:35,283,282
6/10/2018 14:05:45,283,282
6/10/2018 14:05:56,282,281
6/10/2018 14:06:06,283,282
6/10/2018 14:06:16,283,282
6/10/2018 14:06:26,282,282
6/10/2018 14:06:36,0,281
6/10/2018 14:06:47,282,282
6/10/2018 14:06:57,282,281
6/10/2018 14:07:07,283,282
6/10/2018 14:07:17,0,282
6/10/2018 14:07:28,282,283
6/10/2018 14:07:38,283,282
6/10/2018 14:07:48,282,282
6/10/2018 14:07:58,0,283
6/10/2018 14:08:09,282,283
6/10/2018 14:08:19,283,283
6/10/2018 14:08:29,283,282
6/10/2018 14:08:39,283,281
6/10/2018 14:08:50,282,282
6/10/2018 14:09:00,283,282
6/10/2018 14:09:10,282,281
6/10/2018 14:09:20,283,281
6/10/2018 14:09:30,283,282
6/10/2018 14:09:40,281,281
6/10/2018 14:09:50,282,281
6/10/2018 14:10:00,283,282
6/10/2018 14:10:10,282,282
6/10/2018 14:10:20,281,281
6/10/2018 14:10:30,282,282
6/10/2018 14:10:40,282,282
6/10/2018 14:10:50,282,282
6/10/2018 14:11:00,0,283
6/10/2018 14:11:11,282,282
6/10/2018 14:11:21,282,281
6/10/2018 14:11:32,281,281
6/10/2018 14:11:42,282,282
6/10/2018 14:11:52,282,283
6/10/2018 14:12:02,283,282
6/10/2018 14:12:12,283,282
6/10/2018 14:12:22,282,282
6/10/2018 14:12:32,282,282
6/10/2018 14:12:42,282,281
6/10/2018 14:12:52,283,282
6/10/2018 14:13:02,283,282
6/10/2018 14:13:12,283,281
6/10/2018 14:13:22,282,282
6/10/2018 14:13:32,282,282
6/10/2018 14:13:42,282,282
6/10/2018 14:13:52,283,281
6/10/2018 14:14:02,283,281
6/10/2018 14:14:13,282,283
6/10/2018 14:14:23,283,283
6/10/2018 14:14:33,283,281
6/10/2018 14:14:43,282,281
6/10/2018 14:14:53,282,282
6/10/2018 14:15:03,282,282
6/10/2018 14:15:13,282,282
6/10/2018 14:15:23,0,281
6/10/2018 14:15:34,282,282
6/10/2018 14:15:44,282,281
6/10/2018 14:15:54,282,282
6/10/2018 14:16:04,282,281
6/10/2018 14:16:14,282,282
6/10/2018 14:16:24,282,281
6/10/2018 14:16:34,282,281
6/10/2018 14:16:44,282,281
6/10/2018 14:16:55,282,281
6/10/2018 14:17:05,282,281
6/10/2018 14:17:15,282,282
6/10/2018 14:17:25,283,283
6/10/2018 14:17:35,0,282
6/10/2018 14:17:46,282,282
6/10/2018 14:17:56,282,281
6/10/2018 14:18:06,282,281
6/10/2018 14:18:16,281,281
6/10/2018 14:18:26,282,281
6/10/2018 14:18:36,282,281
6/10/2018 14:18:46,281,281
6/10/2018 14:18:56,282,282
6/10/2018 14:19:06,282,281
6/10/2018 14:19:16,282,281
6/10/2018 14:19:26,282,282
6/10/2018 14:19:37,282,281
6/10/2018 14:19:47,282,281
6/10/2018 14:19:57,282,282
6/10/2018 14:20:07,282,281
6/10/2018 14:20:17,282,281
6/10/2018 14:20:27,283,281
6/10/2018 14:20:37,282,280
6/10/2018 14:20:47,282,282
6/10/2018 14:20:57,282,281
6/10/2018 14:21:07,281,281
6/10/2018 14:21:17,282,281
6/10/2018 14:21:27,281,282
6/10/2018 14:21:37,282,282
6/10/2018 14:21:47,282,283
6/10/2018 14:21:57,282,282
6/10/2018 14:22:08,281,282
6/10/2018 14:22:18,281,281
6/10/2018 14:22:28,282,281
6/10/2018 14:22:38,283,281
6/10/2018 14:22:48,282,282
6/10/2018 14:22:58,281,282
6/10/2018 14:23:08,282,281
6/10/2018 14:23:18,281,280
6/10/2018 14:23:28,0,282
6/10/2018 14:23:39,282,281
6/10/2018 14:23:49,282,281
6/10/2018 14:23:59,282,281
6/10/2018 14:24:09,281,281
6/10/2018 14:24:19,282,281
6/10/2018 14:24:29,281,281
6/10/2018 14:24:39,282,281
6/10/2018 14:24:50,0,282
6/10/2018 14:25:01,281,281
6/10/2018 14:25:11,282,281
